4482734 29.07
182657 18.94
214395 4.92
5363384 42.46
11550057 38.76
4540772 29.06
181499 18.77
213810 3.99
5411376 42.60
11373540 37.37
4422002 28.77
181770 19.68
212653 3.57
5283072 43.18
11798376 37.90
4573716 28.54
181210 18.17
213881 8.51
5465826 42.25
11336558 37.91
4437496 29.08
181577 19.08
212648 7.46
5291196 42.79
11371181 38.18
4408030 28.64
180603 19.56
211479 3.92
5265038 42.28
11446113 37.20
4495316 29.17
182127 20.16
214268 3.48
5354780 43.01
11345839 37.87
4426712 28.77
182606 19.94
213555 6.96
5283952 42.77
11175769 37.34
4374782 29.38
181586 19.83
211984 6.11
5216428 42.41
11292916 38.99
4384778 29.43
182711 19.30
213276 3.46
5235058 43.17
11404054 39.14
4430878 28.88
182668 19.23
213891 4.64
5293208 42.23
11757338 37.55
4591932 28.73
181472 19.40
214314 4.24
5482554 42.81
11453213 37.83
4483288 29.21
182302 19.10
213736 5.14
5343834 42.39
11415594 37.00
4418186 29.02
181395 18.05
211954 6.36
5277336 41.60
11384648 37.39
4452490 28.86
181156 19.27
212457 4.95
5308972 42.34
11618894 37.53
4552148 28.63
180984 19.49
213512 3.72
5427898 42.39
11437476 37.38
4467244 29.57
181668 18.87
213084 5.11
5327122 42.79
11854143 37.36
4589878 28.27
181785 19.68
214265 4.55
5489146 42.68
11670252 37.52
4493572 28.06
182912 18.92
214678 5.57
5374268 41.78
11346589 38.23
4426442 29.31
181361 19.37
212224 5.27
5280212 42.69
11656639 37.18
4566200 27.82
181520 19.65
214374 5.39
5444800 42.53
11315316 38.53
4437872 28.83
181644 19.42
212601 7.87
5291304 42.10
11722482 36.70
4583822 29.19
181853 19.92
214399 3.35
5466456 43.17
11380527 38.03
4444856 29.47
182177 19.14
213520 3.59
5306058 42.71
11634157 38.28
4554698 29.44
181759 19.14
214373 5.55
5433868 42.63
11640296 37.56
4526698 27.80
181919 18.54
214643 5.23
5412504 42.55
11278584 38.98
4360356 27.68
181054 18.82
211924 5.88
5212074 40.26
11897987 38.65
4635926 28.77
182510 18.16
215970 4.82
5539546 42.80
11604764 37.50
4538198 29.17
182053 19.13
214230 5.70
5414710 42.76
11501650 38.16
4449382 28.97
182272 19.29
213780 3.04
5319294 42.05
11808259 37.18
4578238 28.66
181971 18.82
215092 4.16
5473178 42.30
11560522 37.06
4478494 28.29
182584 19.75
214267 3.55
5347424 42.13
11729718 39.20
4605110 28.56
181771 19.65
214711 3.62
5489824 43.07
11640920 38.14
4506202 28.84
183027 19.46
214727 6.54
5386416 42.52
11376734 38.04
4415642 28.52
181465 20.08
212307 4.01
5274678 42.23
11404106 38.68
4465850 28.71
180406 19.26
212188 6.66
5328416 42.53
11426423 37.02
4421612 28.77
181426 19.94
212573 6.67
5282294 42.65
11179000 38.52
4384952 28.69
182454 19.05
212654 3.93
5225734 42.37
11477397 37.02
4492378 29.31
182148 19.78
213688 4.19
5356358 42.11
11304365 37.89
4428328 29.38
182104 19.05
213032 5.88
5277164 42.64
11677263 37.74
4507474 28.52
181704 18.39
213871 5.82
5391164 42.22
11194670 38.51
4351614 29.32
181759 19.83
212260 6.24
5199138 42.56
11485876 37.18
4440430 28.09
182300 19.62
213251 3.18
5304180 42.63
11761734 38.01
4590668 28.44
181017 18.48
213811 4.73
5479444 42.35
11524126 37.23
4475146 28.99
182896 19.69
214237 5.20
5341394 41.99
11219298 38.78
4449048 29.70
182212 20.01
213512 4.11
5289814 43.16
11661953 38.08
4540836 28.89
181185 18.92
213378 5.60
5424844 42.55
11560833 37.84
4468244 28.53
181327 19.33
213013 3.03
5344066 42.61
11726485 38.16
4553080 28.46
183272 19.04
215393 5.63
5437878 42.61
11066013 38.67
4275078 29.05
182753 20.55
212227 5.46
5106754 42.50
11268799 39.47
4414472 29.26
182210 19.98
213059 8.07
5263174 42.40
11524131 38.63
4477476 29.01
181148 18.49
212994 8.49
5348720 42.36
11307665 37.70
4423146 29.05
180274 18.97
211464 4.65
5277012 43.08
11540297 38.20
4467704 28.82
182514 20.07
213768 5.74
5337218 42.73
11470975 38.50
4432914 28.88
181346 18.96
212765 4.44
5305288 42.27
11400035 38.53
4431100 28.70
181646 18.85
212588 6.38
5287784 42.62
11652393 38.52
4532106 28.87
181754 18.94
213694 3.83
5413002 42.49
11442356 37.95
4440566 29.22
182853 19.15
214117 5.89
5302836 38.76
11634408 38.53
4472930 29.16
181990 19.60
213592 5.57
5351194 41.93
11149277 39.23
4379820 29.53
182025 18.97
212725 5.82
5216638 42.16
11222135 38.21
4366404 29.03
183320 19.03
213446 7.92
5210426 42.46
11388827 37.78
4422090 29.32
182775 20.13
213726 3.20
5277580 42.85
11779623 38.83
4593946 28.68
181377 18.84
214115 4.61
5487124 42.11
11148892 38.74
4388032 29.44
181411 18.26
212231 3.09
5229076 43.34
11514658 39.12
4554362 29.51
181100 18.43
213295 4.08
5416890 42.72
11735630 37.77
4557424 29.11
181583 19.36
214031 4.45
5445770 42.64
11445917 37.95
4416530 28.80
182163 19.90
213147 5.64
5280466 42.53
11578855 37.51
4462454 28.82
181681 19.24
213072 5.57
5337506 41.42
11608780 37.88
4436236 28.04
180816 19.55
212365 4.47
5318572 38.79
11444431 38.21
4422358 28.04
182832 20.01
213625 5.15
5286048 41.30
11515829 36.78
4461132 28.95
182824 19.78
213769 5.38
5337752 41.12
11394535 39.00
4484340 29.23
182146 19.31
213633 3.19
5337320 42.21
11368835 38.25
4428014 29.60
182314 19.37
213239 6.17
5282718 42.24
11823375 37.28
4555770 26.72
181477 19.41
214097 3.86
5448754 42.80
11304503 37.83
4435946 29.42
183004 18.85
214121 5.03
5283448 42.78
11918300 37.29
4646310 28.50
181737 19.34
215179 5.83
5548202 41.78
11362039 36.88
4415952 28.72
182943 20.36
213659 6.82
5274508 42.61
11385594 38.59
4425754 28.64
181722 18.68
212684 5.53
5287066 42.69
11744224 37.87
4601286 28.37
182344 19.38
215088 5.36
5489298 41.84
11269364 38.35
4418756 29.48
183171 19.88
213880 4.15
5265368 42.75
11611069 38.63
4561174 28.96
182820 18.50
215327 6.60
5438364 42.30
11313692 38.40
4486020 28.72
181470 19.18
213099 3.16
5331426 42.89
11667510 38.39
4544824 28.28
181305 19.07
213529 5.36
5422690 41.67
11768131 38.54
4537530 28.53
181769 19.27
213661 5.22
5427842 42.40
11359285 37.72
4458832 28.88
181925 20.58
213050 4.04
5311952 43.13
11325141 37.79
4407866 29.43
181886 19.37
212793 4.40
5261022 42.60
11428598 37.36
4458460 28.69
182167 19.51
213584 5.53
5317666 41.41
11387103 38.59
4423812 28.03
182884 19.54
213827 5.42
5282332 42.33
11832330 37.68
4597172 28.30
182439 19.23
215156 4.14
5488784 42.06
11314719 38.16
4421618 27.97
182652 19.81
213734 8.62
5278522 42.27
11193303 38.20
4383650 29.54
180966 18.67
211737 6.42
5230836 42.56
11479478 37.39
4477296 29.71
181528 19.76
212971 7.73
5344440 41.75
11042719 38.85
4322020 29.48
181819 19.50
211723 4.36
5149482 42.80
11691278 38.20
4557718 28.26
182438 19.96
214622 4.65
5438400 42.62
11624254 38.30
4545474 29.04
180865 19.13
213473 4.92
5426322 41.99
11344619 37.93
4444704 28.91
181253 19.16
212752 4.95
5299122 42.72
11697073 37.53
4538898 28.60
181063 19.32
213399 7.72
5424336 42.06
11521004 38.70
4477258 28.93
181008 20.42
212769 5.40
5345286 42.52
11807631 38.51
4522484 28.83
181324 18.56
213836 5.93
5418394 41.83
11287927 37.51
4347838 28.74
182370 19.54
212578 3.63
5200440 42.11
11842447 36.90
4587196 27.84
182878 19.05
215315 5.50
5484890 42.34
11146735 37.97
4339140 28.88
180953 19.37
211736 3.71
5177576 42.57
11800881 38.56
4576130 28.77
181143 19.28
214155 3.39
5469988 42.01
11298741 37.61
4411276 28.93
183218 19.11
214168 4.11
5258912 42.51
11646253 38.14
4529396 28.76
182175 18.84
214252 7.08
5408418 42.69
11449660 37.66
4452676 29.58
181937 19.22
212911 6.15
5315542 42.23
11619542 36.81
4489642 28.61
182228 19.22
213986 5.38
5365920 42.00
10883846 38.45
4312052 29.51
181628 19.06
211165 5.16
5124960 43.74
11503209 37.28
4482246 28.69
181165 19.22
213098 7.87
5352628 42.02
11677658 37.38
4538818 28.40
182197 19.29
214054 3.21
5419532 41.49
11759430 38.56
4581052 28.77
182255 18.89
215082 3.17
5470716 42.19
11527767 37.94
4504464 28.65
181308 18.60
213615 4.96
5374154 42.81
11766283 38.46
4570488 28.64
181275 19.05
213740 7.49
5461768 41.63
11582210 37.05
4483816 28.77
182224 18.98
213781 3.44
5357296 41.87
11259749 38.29
4386998 29.29
183687 19.52
213683 3.75
5231768 42.43
11687763 37.40
4550352 29.13
181819 18.48
213947 5.48
5434748 42.92
11134030 38.46
4379952 28.98
183019 19.79
213207 9.62
5213522 42.75
11650373 38.77
4498332 28.53
181426 19.12
213692 5.35
5380590 41.78
11199856 37.95
4368458 29.28
181333 19.32
212231 3.69
5213730 41.70
11538844 38.32
4502016 29.45
182714 19.60
214782 4.54
5375332 42.56
11835986 37.15
4548588 28.81
181235 19.22
213754 4.79
5447896 41.67
11819864 38.35
4587824 28.64
181970 19.39
214966 4.37
5481888 41.95
11506960 37.27
4492602 28.71
181475 18.66
213619 6.91
5360794 42.49
10951762 37.65
4299000 29.94
182730 19.30
212563 3.60
5123892 43.35
11284988 38.77
4447966 28.80
181862 19.02
212835 4.03
5296936 42.68
11812273 37.55
4582870 28.47
181761 18.62
214443 3.86
5472298 42.60
11695391 37.54
4527086 28.52
181009 18.74
213154 5.96
5410856 42.30
11624894 37.45
4530608 29.02
182074 18.86
214550 4.58
5406124 43.21
11548813 36.69
4461306 29.06
182110 18.50
213688 6.74
5330394 42.28
11822197 38.36
4565080 28.45
181691 19.13
214242 3.81
5460384 42.46
11682422 36.91
4573336 29.02
180886 19.37
213635 4.05
5455274 42.57
11425119 38.99
4491950 28.92
182156 19.05
213795 5.21
5351186 42.57
11166256 38.13
4344150 29.07
181648 19.88
212002 4.91
5186642 42.75
11355311 38.20
4406460 29.01
180030 19.30
211201 3.19
5261956 41.96
11075499 39.16
4331696 29.63
182739 20.44
212579 4.79
5165038 41.83
11565433 38.91
4450352 28.47
182222 19.02
213340 3.26
5322244 42.51
11248648 39.31
4414050 29.27
180721 19.15
212121 6.48
5263836 42.99
11336500 37.92
4447614 29.34
181252 19.86
212594 6.12
5298888 42.61
11218503 38.59
4410636 28.84
182233 18.64
212791 4.95
5251536 43.31
11240075 38.44
4390340 28.86
181448 18.45
212233 6.90
5238888 42.33
11503790 37.60
4524326 28.77
182433 18.82
215008 4.82
5385832 42.87
11434221 36.80
4497960 29.16
182228 19.42
213809 5.41
5358370 42.71
11735159 36.92
4531684 27.90
182467 19.65
214747 4.67
5418930 42.22
11528078 39.19
4534376 28.71
181177 18.61
213265 3.88
5403942 42.54
11316439 38.15
4418480 28.78
180254 19.74
211284 4.12
5275156 42.41
11953167 37.01
4619888 28.45
182565 20.12
215410 4.61
5524630 41.92
63575 3.82
23210 1.34
1081 0.17
1274 0.24
28258 2.19
9298358 41.37
3864532 32.82
175929 18.50
9743231 40.11
3935066 30.63
175812 17.89
9629628 39.65
3944752 31.50
175293 18.22
9588377 39.58
3896162 30.88
174062 18.22
9156049 40.51
3753610 31.55
173918 17.90
9123739 40.41
3740398 30.99
175556 17.96
9600846 40.86
3930794 31.16
172465 18.31
9405794 41.96
3865450 30.09
175761 17.97
9462476 38.81
3934982 32.03
176652 18.55
9422377 39.16
3852118 30.92
174656 18.29
9005866 41.01
3749804 31.47
174880 18.09
9539517 41.08
3999694 31.78
176162 18.33
9093441 40.92
3763138 31.98
176723 18.38
9403796 40.17
3884886 31.20
173805 17.96
9409613 41.73
3887208 32.12
175370 18.25
9339707 39.14
3849804 31.91
176607 18.23
9861493 39.41
4069688 31.80
176120 18.01
9564862 40.13
3936116 31.81
174289 18.23
9744934 39.22
3961704 31.79
175445 18.44
9408896 40.13
3858134 31.84
174659 17.53
9327967 40.31
3899098 32.27
176333 18.62
9233279 41.14
3818658 32.17
175253 17.68
9427450 41.18
3914418 32.09
175591 18.39
9158738 40.97
3791214 32.30
173469 18.53
9482997 38.19
3886894 31.52
175814 17.83
9248861 39.33
3799502 31.17
175183 18.84
9677453 39.08
3940826 31.14
174390 18.38
9262567 40.52
3855500 32.54
175259 17.90
9496739 39.81
3936670 32.11
175169 17.46
9665735 40.40
3890184 30.64
176768 18.45
9634390 40.16
3854634 30.80
177566 18.67
9650914 40.33
3994470 32.30
176242 17.44
9280028 40.11
3791948 31.41
177859 18.33
9352275 40.34
3838192 31.45
176131 18.70
9486536 40.77
3904144 32.16
175069 18.33
9268265 39.58
3856132 32.29
173246 17.55
9207747 39.60
3856514 32.52
174052 17.66
9240300 40.36
3875500 32.26
176730 18.49
4077925 41.50
1614038 31.55
69819 7.66
11028584 21.26
11502601 21.28
11203405 21.16
11137542 21.19
11096649 21.28
11237019 21.27
11290724 21.12
11163262 21.10
11199502 21.29
11333308 21.26
10981397 21.11
11073546 21.37
10907313 21.25
11119258 21.24
11570493 21.18
11608226 21.22
10902078 21.32
11205481 21.31
11464172 21.29
11492775 21.20
11473659 21.08
11243825 21.23
11305145 21.25
10688069 21.06
11428965 21.36
11080539 20.96
11214359 21.24
11335840 21.26
11216053 21.28
11134061 21.22
11184995 21.28
10942999 21.26
10972934 21.08
11393314 21.27
11378792 21.36
11212995 21.30
11605523 21.17
11298670 21.28
10896881 21.16
11285691 21.28
11442611 21.30
10835929 21.23
11025035 21.29
11370306 21.32
11258639 21.14
11478173 21.23
11154475 21.29
10923101 21.23
6109683 20.87
6217437 20.94
6048143 20.81
6067630 20.71
6027346 20.78
6147901 20.98
5948493 20.67
6095044 20.88
6063947 20.75
4598516 21.01
2511505 19.49
2542970 19.71
2581911 19.89
2618196 20.07
2618534 20.00
2595018 20.09
2539909 19.63
2588936 19.97
2511094 19.52
2587654 20.00
2611279 20.04
2656615 20.08
2789298 20.31
2517062 19.58
2580715 19.92
2458839 19.31
2541739 19.67
2578952 19.89
2480377 19.35
2601655 19.90
2643413 20.16
2580593 19.96
2547829 19.79
2633091 20.01
2581639 19.94
2537470 19.69
2520736 19.61
2522327 19.64
2615581 19.96
2580708 19.94
2572092 19.81
2575617 19.88
2569052 19.85
2615830 19.97
2490780 19.34
2608308 19.97
2588868 19.95
2664283 20.12
2553241 19.74
2538408 19.70
2707969 20.17
2565278 19.81
2671690 20.08
2588249 19.96
2641688 20.06
2649933 20.02
2577860 19.81
2597881 19.97
2507271 19.61
2668209 20.07
2643054 20.08
2542885 19.59
2664009 20.14
2584241 19.92
2561428 19.75
2619840 19.95
2705511 20.28
2644344 20.06
2498354 19.36
2576820 19.81
2573394 19.83
2524660 19.60
2510423 19.56
2610076 20.08
2672356 20.06
2541705 19.64
2591810 19.85
2509379 19.46
2584194 19.85
2579100 19.76
2523613 19.56
2609583 20.00
2551742 19.72
2608003 20.02
2707212 20.28
2559917 19.87
2559301 19.77
2549070 19.73
2557435 19.87
2577963 19.96
2585519 19.90
2518782 19.58
2558567 19.81
2546569 19.70
2597609 19.94
2492868 19.40
2715863 20.21
2484562 19.39
2581318 19.94
2597936 19.95
2573936 19.79
2596587 19.93
2566490 19.84
2536146 19.71
2524407 19.55
2645179 20.04
2689433 20.21
2569028 19.90
2551306 19.85
2518519 19.54
2635128 20.02
2651026 20.09
2611060 19.99
2567447 19.89
2661031 20.12
2667709 20.16
2643393 20.11
2703073 20.09
2507027 19.57
2590246 19.86
2597232 20.00
2699850 20.27
2535713 19.71
2540123 19.73
2594167 20.00
2648718 20.18
2654278 20.09
2575668 19.84
2612397 19.98
2579773 19.88
2539770 19.71
2568164 19.78
2676610 20.25
2605129 20.06
2699557 20.20
2701196 20.14
2689799 20.20
2672413 20.17
2569778 19.85
2472312 19.26
2574686 19.91
2476290 19.33
2573285 19.84
2585795 19.89
2556000 19.76
2526752 19.59
2585920 19.96
2608802 20.00
2470220 19.38
2583487 19.94
2544891 19.70
2589658 19.89
2619182 19.96
2559640 19.75
2688581 20.16
